product_id,product_name,category,review_id,date,source,rating,text,firmware_version,component_focus,is_sarcastic
P1003,Food & Beverage,Food & Beverage,R10506,2026-02-14,flipkart,5,"Bilkul bakwas hai, mat lena.",v3.6,Power,0
P1003,Food & Beverage,Food & Beverage,R10507,2026-02-08,flipkart,5,Exceeded my expectations.,v1.0,UI,0
P1003,Food & Beverage,Food & Beverage,R10508,2026-01-30,flipkart,5,"Poor quality, very disappointed.",v2.9,General,0
P1003,Food & Beverage,Food & Beverage,R10509,2026-02-21,direct,3,Terrible experience.,v2.9,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10510,2026-02-05,flipkart,3,"Love it, will buy again.",v1.1,UI,0
P1003,Food & Beverage,Food & Beverage,R10511,2026-01-30,direct,5,Terrible experience.,v5.2,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10512,2026-01-09,flipkart,2,"Fine, but I've seen better.",v2.8,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10513,2026-03-14,flipkart,3,"Fine, but I've seen better.",v1.4,Power,0
P1003,Food & Beverage,Food & Beverage,R10514,2026-03-16,amazon,3,"Love it, will buy again.",v4.6,UI,0
P1003,Food & Beverage,Food & Beverage,R10515,2026-01-26,amazon,3,Great product!!! 😂🔥💯,v3.6,UI,0
P1003,Food & Beverage,Food & Beverage,R10516,2026-03-27,direct,3,Very good quality.,v3.0,UI,0
P1003,Food & Beverage,Food & Beverage,R10517,2026-03-07,flipkart,4,Terrible experience.,v1.3,UI,0
P1003,Food & Beverage,Food & Beverage,R10518,2026-02-12,amazon,3,Terrible experience.,v3.2,General,0
P1003,Food & Beverage,Food & Beverage,R10519,2026-03-22,direct,1,Best purchase this year!,v3.4,General,0
P1003,Food & Beverage,Food & Beverage,R10520,2026-02-21,flipkart,3,"Amazing product, works like a charm!",v3.3,General,0
P1003,Food & Beverage,Food & Beverage,R10521,2026-03-14,amazon,4,"Poor quality, very disappointed.",v3.2,UI,0
P1003,Food & Beverage,Food & Beverage,R10522,2026-01-09,flipkart,2,Doesn't work as advertised.,v4.4,General,0
P1003,Food & Beverage,Food & Beverage,R10523,2026-03-07,direct,4,Doesn't work as advertised.,v1.1,UI,0
P1003,Food & Beverage,Food & Beverage,R10524,2026-01-13,amazon,1,Exceeded my expectations.,v1.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10525,2026-01-16,direct,4,"Average quality, nothing special.",v2.2,Power,0
P1003,Food & Beverage,Food & Beverage,R10526,2026-01-14,direct,1,"Quality thodi weak hai, better ho sakti thi.",v3.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10527,2026-01-09,amazon,2,Best purchase this year!,v5.3,UI,0
P1003,Food & Beverage,Food & Beverage,R10528,2026-03-28,flipkart,3,Best purchase this year!,v5.6,UI,0
P1003,Food & Beverage,Food & Beverage,R10529,2026-01-11,flipkart,5,Exceeded my expectations.,v5.4,General,0
P1003,Food & Beverage,Food & Beverage,R10530,2026-01-20,flipkart,4,Avoid this product.,v1.9,Power,0
P1003,Food & Beverage,Food & Beverage,R10531,2026-03-07,amazon,5,Very good quality.,v5.1,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10532,2026-04-05,amazon,3,Avoid this product.,v3.9,Power,0
P1003,Food & Beverage,Food & Beverage,R10533,2026-03-19,amazon,4,Terrible experience.,v5.6,General,0
P1003,Food & Beverage,Food & Beverage,R10534,2026-03-30,amazon,4,"Love it, will buy again.",v3.3,General,0
P1003,Food & Beverage,Food & Beverage,R10535,2026-01-19,amazon,3,"Love it, will buy again.",v1.2,Power,0
P1003,Food & Beverage,Food & Beverage,R10536,2026-01-01,flipkart,1,"Poor quality, very disappointed.",v4.4,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10537,2026-03-02,flipkart,2,"Quality thodi weak hai, better ho sakti thi.",v5.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10538,2026-01-13,amazon,3,"Amazing product, works like a charm!",v1.5,Power,0
P1003,Food & Beverage,Food & Beverage,R10539,2026-02-12,amazon,5,Avoid this product.,v1.8,General,0
P1003,Food & Beverage,Food & Beverage,R10540,2026-01-10,flipkart,3,Exceeded my expectations.,v3.9,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10541,2026-02-03,amazon,2,Best purchase this year!,v2.5,General,0
P1003,Food & Beverage,Food & Beverage,R10542,2026-01-18,direct,5,Decent for the price.,v1.0,Power,0
P1003,Food & Beverage,Food & Beverage,R10543,2026-02-15,amazon,1,Avoid this product.,v1.1,General,0
P1003,Food & Beverage,Food & Beverage,R10544,2026-03-12,direct,3,Exceeded my expectations.,v4.4,General,0
P1003,Food & Beverage,Food & Beverage,R10545,2026-03-06,direct,4,"Delivery late thi, lekin product sahi hai.",v3.1,General,0
P1003,Food & Beverage,Food & Beverage,R10546,2026-01-02,amazon,2,"It's okay, does the job.",v1.5,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10547,2026-01-11,flipkart,5,Decent for the price.,v4.1,Power,0
P1003,Food & Beverage,Food & Beverage,R10548,2026-02-05,amazon,3,"Poor quality, very disappointed.",v4.3,UI,0
P1003,Food & Beverage,Food & Beverage,R10549,2026-01-13,amazon,3,Doesn't work as advertised.,v3.3,Power,0
P1003,Food & Beverage,Food & Beverage,R10550,2026-01-13,amazon,3,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v4.7,General,1
P1003,Food & Beverage,Food & Beverage,R10551,2026-01-21,direct,2,Best purchase this year!,v1.0,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10552,2026-03-22,flipkart,1,Waste of money.,v4.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10553,2026-02-27,flipkart,4,"Delivery late thi, lekin product sahi hai.",v5.5,Power,0
P1003,Food & Beverage,Food & Beverage,R10554,2026-01-24,flipkart,1,"Amazing product, works like a charm!",v4.9,Power,0
P1003,Food & Beverage,Food & Beverage,R10555,2026-03-27,amazon,5,Avoid this product.,v4.9,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10556,2026-02-09,direct,3,Avoid this product.,v1.7,General,0
P1003,Food & Beverage,Food & Beverage,R10557,2026-03-11,amazon,3,"Love it, will buy again.",v2.3,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10558,2026-01-22,direct,2,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v2.0,General,1
P1003,Food & Beverage,Food & Beverage,R10559,2026-04-10,amazon,5,Best purchase this year!,v4.1,Power,0
P1003,Food & Beverage,Food & Beverage,R10560,2026-03-07,flipkart,1,"Poor quality, very disappointed.",v3.5,UI,0
P1003,Food & Beverage,Food & Beverage,R10561,2026-01-21,flipkart,2,Best purchase this year!,v1.8,General,0
P1003,Food & Beverage,Food & Beverage,R10562,2026-03-30,amazon,4,Kam paise me badiya cheez hai.,v4.4,General,0
P1003,Food & Beverage,Food & Beverage,R10563,2026-01-05,amazon,2,Very good quality.,v5.0,General,0
P1003,Food & Beverage,Food & Beverage,R10564,2026-01-21,flipkart,5,Very good quality.,v2.6,Power,0
P1003,Food & Beverage,Food & Beverage,R10565,2026-02-02,direct,4,Waste of money.,v4.4,General,0
P1003,Food & Beverage,Food & Beverage,R10566,2026-01-10,amazon,3,Exceeded my expectations.,v2.3,UI,0
P1003,Food & Beverage,Food & Beverage,R10567,2026-02-08,amazon,1,"Poor quality, very disappointed.",v1.8,General,0
P1003,Food & Beverage,Food & Beverage,R10568,2026-03-17,flipkart,5,Decent for the price.,v3.4,General,0
P1003,Food & Beverage,Food & Beverage,R10569,2026-02-06,amazon,1,"Not bad, not great.",v3.8,Power,0
P1003,Food & Beverage,Food & Beverage,R10570,2026-02-11,amazon,1,Very good quality.,v2.7,General,0
P1003,Food & Beverage,Food & Beverage,R10571,2026-04-08,direct,1,Very good quality.,v5.5,UI,0
P1003,Food & Beverage,Food & Beverage,R10572,2026-03-27,direct,2,"Love it, will buy again.",v4.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10573,2026-03-03,flipkart,4,Avoid this product.,v2.6,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10574,2026-01-17,amazon,5,"It's okay, does the job.",v5.6,Power,0
P1003,Food & Beverage,Food & Beverage,R10575,2026-01-04,direct,3,Best purchase this year!,v3.1,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10576,2026-03-03,amazon,5,"Quality thodi weak hai, better ho sakti thi.",v1.8,General,0
P1003,Food & Beverage,Food & Beverage,R10577,2026-02-05,amazon,4,Waste of money.,v3.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10578,2026-03-23,amazon,2,Waste of money.,v2.9,UI,0
P1003,Food & Beverage,Food & Beverage,R10579,2026-03-28,direct,4,"Amazing product, works like a charm!",v5.8,Power,0
P1003,Food & Beverage,Food & Beverage,R10580,2026-03-03,amazon,1,"It's okay, does the job.",v3.0,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10581,2026-02-03,direct,3,"It's okay, does the job.",v2.9,UI,0
P1003,Food & Beverage,Food & Beverage,R10582,2026-01-25,direct,4,Best purchase this year!,v4.1,General,0
P1003,Food & Beverage,Food & Beverage,R10583,2026-01-28,amazon,4,"Bilkul bakwas hai, mat lena.",v1.4,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10584,2026-03-29,flipkart,2,"Poor quality, very disappointed.",v4.7,UI,0
P1003,Food & Beverage,Food & Beverage,R10585,2026-02-27,direct,4,"It's okay, does the job.",v3.7,Power,0
P1003,Food & Beverage,Food & Beverage,R10586,2026-01-24,direct,2,"Not bad, not great.",v5.7,Power,0
P1003,Food & Beverage,Food & Beverage,R10587,2026-02-05,direct,1,Great product!!! 😂🔥💯,v2.2,Power,0
P1003,Food & Beverage,Food & Beverage,R10588,2026-03-05,amazon,1,Terrible experience.,v1.5,General,0
P1003,Food & Beverage,Food & Beverage,R10589,2026-03-02,flipkart,2,Exceeded my expectations.,v5.0,Power,0
P1003,Food & Beverage,Food & Beverage,R10590,2026-04-07,amazon,1,Doesn't work as advertised.,v5.1,Power,0
P1003,Food & Beverage,Food & Beverage,R10591,2026-03-04,flipkart,2,Decent for the price.,v5.0,UI,0
P1003,Food & Beverage,Food & Beverage,R10592,2026-03-14,amazon,5,Doesn't work as advertised.,v2.8,UI,0
P1003,Food & Beverage,Food & Beverage,R10593,2026-01-05,amazon,5,Very good quality.,v5.1,Power,0
P1003,Food & Beverage,Food & Beverage,R10594,2026-02-08,direct,4,Kam paise me badiya cheez hai.,v3.0,UI,0
P1003,Food & Beverage,Food & Beverage,R10595,2026-02-25,flipkart,3,"Average quality, nothing special.",v2.7,UI,0
P1003,Food & Beverage,Food & Beverage,R10596,2026-03-06,flipkart,1,Duplicate review text for testing.,v3.0,General,0
P1003,Food & Beverage,Food & Beverage,R10597,2026-02-08,amazon,4,Best purchase this year!,v4.2,Packaging,0
P1003,Food & Beverage,Food & Beverage,R10598,2026-03-17,flipkart,1,Very good quality.,v5.7,Power,0
P1003,Food & Beverage,Food & Beverage,R10599,2026-02-13,flipkart,4,Decent for the price.,v4.3,General,0
P1004,Electronics,Food & Beverage,R10600,2026-02-04,flipkart,5,"Amazing product, works like a charm!",v4.9,Packaging,0
P1004,Electronics,Food & Beverage,R10601,2026-01-22,amazon,4,Best purchase this year!,v1.4,UI,0
P1004,Electronics,Food & Beverage,R10602,2026-03-16,direct,1,Doesn't work as advertised.,v1.1,General,0
P1004,Electronics,Food & Beverage,R10603,2026-01-01,amazon,2,"Bilkul bakwas hai, mat lena.",v3.2,Power,0
P1004,Electronics,Food & Beverage,R10604,2026-02-17,amazon,1,Very good quality.,v1.1,UI,0
P1004,Electronics,Food & Beverage,R10605,2026-02-21,flipkart,3,"Average quality, nothing special.",v2.7,Power,0
P1004,Electronics,Food & Beverage,R10606,2026-01-04,direct,3,Very good quality.,v4.1,Power,0
P1004,Electronics,Food & Beverage,R10607,2026-03-27,amazon,4,Decent for the price.,v1.0,UI,0
P1004,Electronics,Food & Beverage,R10608,2026-02-21,direct,2,Exceeded my expectations.,v3.6,UI,0
P1004,Electronics,Food & Beverage,R10609,2026-04-03,amazon,4,Terrible experience.,v3.0,Packaging,0
P1004,Electronics,Food & Beverage,R10610,2026-01-31,amazon,5,"Poor quality, very disappointed.",v4.1,UI,0
P1004,Electronics,Food & Beverage,R10611,2026-02-13,direct,2,"Poor quality, very disappointed.",v2.6,General,0
P1004,Electronics,Food & Beverage,R10612,2026-04-08,flipkart,4,"Boht accha product hai, maza aa gaya.",v4.1,Power,0
P1004,Electronics,Food & Beverage,R10613,2026-04-08,direct,5,Best purchase this year!,v2.0,Packaging,0
P1004,Electronics,Food & Beverage,R10614,2026-01-31,flipkart,1,"Love it, will buy again.",v2.3,Power,0
P1004,Electronics,Food & Beverage,R10615,2026-03-17,amazon,4,Best purchase this year!,v5.1,Power,0
P1004,Electronics,Food & Beverage,R10616,2026-01-06,direct,1,"Amazing product, works like a charm!",v2.6,Power,0
P1004,Electronics,Food & Beverage,R10617,2026-03-22,direct,3,Very good quality.,v2.5,General,0
P1004,Electronics,Food & Beverage,R10618,2026-01-10,amazon,2,Best purchase this year!,v1.9,Packaging,0
P1004,Electronics,Food & Beverage,R10619,2026-02-03,amazon,5,Kam paise me badiya cheez hai.,v5.0,Packaging,0
P1004,Electronics,Food & Beverage,R10620,2026-03-29,amazon,3,"Amazing product, works like a charm!",v1.9,General,0
P1004,Electronics,Food & Beverage,R10621,2026-03-21,direct,1,"Love it, will buy again.",v5.7,Packaging,0
P1004,Electronics,Food & Beverage,R10622,2026-02-15,amazon,2,"Love it, will buy again.",v3.0,Packaging,0
P1004,Electronics,Food & Beverage,R10623,2026-02-28,direct,2,"Love it, will buy again.",v3.6,Packaging,0
P1004,Electronics,Food & Beverage,R10624,2026-02-15,direct,2,Very good quality.,v2.2,Packaging,0
P1004,Electronics,Food & Beverage,R10625,2026-03-24,direct,5,"Not bad, not great.",v4.4,Power,0
P1004,Electronics,Food & Beverage,R10626,2026-03-26,flipkart,4,"It's okay, does the job.",v1.2,UI,0
P1004,Electronics,Food & Beverage,R10627,2026-03-09,amazon,5,Best purchase this year!,v5.7,Power,0
P1004,Electronics,Food & Beverage,R10628,2026-01-24,amazon,5,"Love it, will buy again.",v5.2,Packaging,0
P1004,Electronics,Food & Beverage,R10629,2026-01-19,flipkart,1,Waste of money.,v5.5,Power,0
P1004,Electronics,Food & Beverage,R10630,2026-04-09,direct,3,Best purchase this year!,v5.3,UI,0
P1004,Electronics,Food & Beverage,R10631,2026-02-10,amazon,3,"Love it, will buy again.",v4.8,UI,0
P1004,Electronics,Food & Beverage,R10632,2026-01-22,flipkart,1,Best purchase this year!,v4.0,Packaging,0
P1004,Electronics,Food & Beverage,R10633,2026-01-30,flipkart,4,Exceeded my expectations.,v3.1,Power,0
P1004,Electronics,Food & Beverage,R10634,2026-02-11,amazon,4,Doesn't work as advertised.,v5.1,UI,0
P1004,Electronics,Food & Beverage,R10635,2026-03-26,flipkart,5,Terrible experience.,v2.5,UI,0
P1004,Electronics,Food & Beverage,R10636,2026-03-29,amazon,1,"Amazing product, works like a charm!",v5.4,Power,0
P1004,Electronics,Food & Beverage,R10637,2026-03-23,direct,5,"Amazing product, works like a charm!",v1.2,General,0
P1004,Electronics,Food & Beverage,R10638,2026-01-17,flipkart,4,"Fine, but I've seen better.",v4.5,Packaging,0
P1004,Electronics,Food & Beverage,R10639,2026-01-28,amazon,4,Avoid this product.,v2.3,UI,0
P1004,Electronics,Food & Beverage,R10640,2026-03-24,amazon,2,Buy now limited offer click here http://spam.example,v2.3,General,0
P1004,Electronics,Food & Beverage,R10641,2026-03-17,direct,5,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v4.6,General,1
P1004,Electronics,Food & Beverage,R10642,2026-01-08,direct,2,Best purchase this year!,v4.7,Packaging,0
P1004,Electronics,Food & Beverage,R10643,2026-01-06,amazon,4,"Quality thodi weak hai, better ho sakti thi.",v1.0,Power,0
P1004,Electronics,Food & Beverage,R10644,2026-04-06,direct,4,Very good quality.,v3.5,General,0
P1004,Electronics,Food & Beverage,R10645,2026-03-21,amazon,5,"Amazing product, works like a charm!",v5.0,General,0
P1004,Electronics,Food & Beverage,R10646,2026-01-15,flipkart,3,Terrible experience.,v4.7,Power,0
P1004,Electronics,Food & Beverage,R10647,2026-02-25,direct,4,Avoid this product.,v3.3,General,0
P1004,Electronics,Food & Beverage,R10648,2026-01-09,flipkart,5,Avoid this product.,v4.5,Power,0
P1004,Electronics,Food & Beverage,R10649,2026-04-08,amazon,5,"Love it, will buy again.",v1.6,Power,0
P1004,Electronics,Food & Beverage,R10650,2026-01-04,flipkart,3,"It's okay, does the job.",v1.1,UI,0
P1004,Electronics,Food & Beverage,R10651,2026-02-18,direct,5,Very good quality.,v3.0,General,0
P1004,Electronics,Food & Beverage,R10652,2026-02-02,flipkart,3,Doesn't work as advertised.,v3.3,Packaging,0
P1004,Electronics,Food & Beverage,R10653,2026-03-26,amazon,3,Avoid this product.,v1.7,General,0
P1004,Electronics,Food & Beverage,R10654,2026-01-06,flipkart,4,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v4.4,UI,1
P1004,Electronics,Food & Beverage,R10655,2026-01-25,direct,3,Very good quality.,v4.8,Packaging,0
P1004,Electronics,Food & Beverage,R10656,2026-04-06,flipkart,5,"Poor quality, very disappointed.",v3.8,General,0
P1004,Electronics,Food & Beverage,R10657,2026-03-15,flipkart,2,Exceeded my expectations.,v3.5,Packaging,0
P1004,Electronics,Food & Beverage,R10658,2026-01-14,flipkart,1,"Love it, will buy again.",v4.7,General,0
P1004,Electronics,Food & Beverage,R10659,2026-02-12,flipkart,1,Kam paise me badiya cheez hai.,v2.0,UI,0
P1004,Electronics,Food & Beverage,R10660,2026-03-04,amazon,4,Doesn't work as advertised.,v3.1,UI,0
P1004,Electronics,Food & Beverage,R10661,2026-02-11,direct,4,Doesn't work as advertised.,v3.7,Packaging,0
P1004,Electronics,Food & Beverage,R10662,2026-02-18,amazon,3,"Amazing product, works like a charm!",v4.4,Power,0
P1004,Electronics,Food & Beverage,R10663,2026-01-21,amazon,2,Kam paise me badiya cheez hai.,v4.0,UI,0
P1004,Electronics,Food & Beverage,R10664,2026-04-02,flipkart,1,"Amazing product, works like a charm!",v3.7,UI,0
P1004,Electronics,Food & Beverage,R10665,2026-01-24,direct,1,"Amazing product, works like a charm!",v1.1,Packaging,0
P1004,Electronics,Food & Beverage,R10666,2026-01-04,flipkart,1,"It's okay, does the job.",v5.0,Power,0
P1004,Electronics,Food & Beverage,R10667,2026-02-03,direct,4,Waste of money.,v3.3,Power,0
P1004,Electronics,Food & Beverage,R10668,2026-01-15,direct,1,Avoid this product.,v5.8,Power,0
P1004,Electronics,Food & Beverage,R10669,2026-02-10,direct,3,"Poor quality, very disappointed.",v3.1,General,0
P1004,Electronics,Food & Beverage,R10670,2026-04-09,flipkart,4,"Love it, will buy again.",v2.5,Packaging,0
P1004,Electronics,Food & Beverage,R10671,2026-01-13,flipkart,1,"Not bad, not great.",v4.3,Power,0
P1004,Electronics,Food & Beverage,R10672,2026-01-04,flipkart,1,Exceeded my expectations.,v3.7,UI,0
P1004,Electronics,Food & Beverage,R10673,2026-01-08,amazon,5,Doesn't work as advertised.,v2.7,Power,0
P1004,Electronics,Food & Beverage,R10674,2026-02-09,flipkart,2,Very good quality.,v4.6,General,0
P1004,Electronics,Food & Beverage,R10675,2026-03-13,amazon,3,Very good quality.,v4.0,UI,0
P1004,Electronics,Food & Beverage,R10676,2026-03-07,amazon,4,"Love it, will buy again.",v5.1,UI,0
P1004,Electronics,Food & Beverage,R10677,2026-03-13,amazon,4,"Quality thodi weak hai, better ho sakti thi.",v1.7,Packaging,0
P1004,Electronics,Food & Beverage,R10678,2026-03-11,amazon,2,Great product!!! 😂🔥💯,v5.5,General,0
P1004,Electronics,Food & Beverage,R10679,2026-02-03,amazon,1,Buy now limited offer click here http://spam.example,v3.0,Packaging,0
P1004,Electronics,Food & Beverage,R10680,2026-01-18,flipkart,5,Avoid this product.,v2.7,Packaging,0
P1004,Electronics,Food & Beverage,R10681,2026-02-02,direct,4,Best purchase this year!,v5.7,Power,0
P1004,Electronics,Food & Beverage,R10682,2026-03-31,amazon,2,Buy now limited offer click here http://spam.example,v4.6,General,0
P1004,Electronics,Food & Beverage,R10683,2026-01-07,amazon,5,Very good quality.,v5.4,General,0
P1004,Electronics,Food & Beverage,R10684,2026-01-19,amazon,2,Waste of money.,v3.0,Power,0
P1004,Electronics,Food & Beverage,R10685,2026-01-10,flipkart,2,Doesn't work as advertised.,v3.7,General,0
P1004,Electronics,Food & Beverage,R10686,2026-03-05,amazon,2,Kam paise me badiya cheez hai.,v1.1,Packaging,0
P1004,Electronics,Food & Beverage,R10687,2026-01-02,amazon,5,"Poor quality, very disappointed.",v4.7,General,0
P1004,Electronics,Food & Beverage,R10688,2026-03-26,amazon,4,Very good quality.,v5.5,Packaging,0
P1004,Electronics,Food & Beverage,R10689,2026-02-04,amazon,2,Waste of money.,v2.2,General,0
P1004,Electronics,Food & Beverage,R10690,2026-01-30,amazon,5,Waste of money.,v2.5,Power,0
P1004,Electronics,Food & Beverage,R10691,2026-02-07,flipkart,3,"It's okay, does the job.",v3.7,Power,0
P1004,Electronics,Food & Beverage,R10692,2026-02-18,flipkart,3,Waste of money.,v3.1,Packaging,0
P1004,Electronics,Food & Beverage,R10693,2026-02-02,amazon,5,Very good quality.,v5.1,General,0
P1004,Electronics,Food & Beverage,R10694,2026-02-16,direct,4,"Love it, will buy again.",v2.2,Packaging,0
P1004,Electronics,Food & Beverage,R10695,2026-03-18,flipkart,2,"Delivery late thi, lekin product sahi hai.",v4.8,Packaging,0
P1004,Electronics,Food & Beverage,R10696,2026-03-24,amazon,1,Decent for the price.,v3.8,Power,0
P1004,Electronics,Food & Beverage,R10697,2026-01-09,flipkart,5,"Poor quality, very disappointed.",v4.9,Power,0
P1004,Electronics,Food & Beverage,R10698,2026-03-02,flipkart,3,"Boht accha product hai, maza aa gaya.",v5.2,UI,0
P1004,Electronics,Food & Beverage,R10699,2026-01-10,direct,3,Avoid this product.,v4.9,Power,0
P1004,Electronics,Food & Beverage,R10700,2026-02-01,amazon,5,Best purchase this year!,v2.9,UI,0
P1004,Electronics,Food & Beverage,R10701,2026-01-05,direct,3,"It's okay, does the job.",v5.8,Packaging,0
P1004,Electronics,Food & Beverage,R10702,2026-02-02,amazon,4,Best purchase this year!,v4.9,Packaging,0
P1004,Electronics,Food & Beverage,R10703,2026-02-25,flipkart,2,"Amazing product, works like a charm!",v1.5,General,0
P1004,Electronics,Food & Beverage,R10704,2026-02-17,amazon,5,Terrible experience.,v1.4,Packaging,0
P1004,Electronics,Food & Beverage,R10705,2026-04-09,amazon,4,"Not bad, not great.",v4.2,Packaging,0
P1004,Electronics,Food & Beverage,R10706,2026-03-20,flipkart,1,Exceeded my expectations.,v1.4,General,0
P1004,Electronics,Food & Beverage,R10707,2026-03-09,flipkart,5,Doesn't work as advertised.,v1.5,Power,0
P1004,Electronics,Food & Beverage,R10708,2026-02-27,flipkart,4,"It's okay, does the job.",v1.3,Power,0
P1004,Electronics,Food & Beverage,R10709,2026-01-07,amazon,2,Exceeded my expectations.,v1.8,Packaging,0
P1004,Electronics,Food & Beverage,R10710,2026-01-28,direct,1,Best purchase this year!,v4.5,Packaging,0
P1004,Electronics,Food & Beverage,R10711,2026-03-03,direct,4,Duplicate review text for testing.,v2.8,General,0
P1004,Electronics,Food & Beverage,R10712,2026-04-09,direct,3,Very good quality.,v5.1,General,0
P1004,Electronics,Food & Beverage,R10713,2026-01-23,amazon,1,"Amazing product, works like a charm!",v1.3,UI,0
P1004,Electronics,Food & Beverage,R10714,2026-01-07,flipkart,5,Very good quality.,v1.8,Packaging,0
P1004,Electronics,Food & Beverage,R10715,2026-03-07,amazon,2,Very good quality.,v3.6,General,0
P1004,Electronics,Food & Beverage,R10716,2026-02-11,direct,4,Very good quality.,v2.6,General,0
P1004,Electronics,Food & Beverage,R10717,2026-02-07,flipkart,2,Avoid this product.,v3.1,UI,0
P1004,Electronics,Food & Beverage,R10718,2026-04-07,direct,4,Exceeded my expectations.,v3.0,UI,0
P1004,Electronics,Food & Beverage,R10719,2026-03-14,direct,4,"Delivery late thi, lekin product sahi hai.",v2.0,Packaging,0
P1004,Electronics,Food & Beverage,R10720,2026-01-28,direct,1,"Poor quality, very disappointed.",v5.9,UI,0
P1004,Electronics,Food & Beverage,R10721,2026-02-20,direct,3,"It's okay, does the job.",v4.5,UI,0
P1004,Electronics,Food & Beverage,R10722,2026-03-07,flipkart,1,Waste of money.,v1.2,Packaging,0
P1004,Electronics,Food & Beverage,R10723,2026-01-09,amazon,2,"Quality thodi weak hai, better ho sakti thi.",v1.5,Power,0
P1004,Electronics,Food & Beverage,R10724,2026-01-07,direct,4,Very good quality.,v3.9,Packaging,0
P1004,Electronics,Food & Beverage,R10725,2026-02-07,direct,5,"Love it, will buy again.",v3.5,UI,0
P1004,Electronics,Food & Beverage,R10726,2026-02-12,flipkart,1,Waste of money.,v1.5,General,0
P1004,Electronics,Food & Beverage,R10727,2026-02-26,flipkart,5,"Amazing product, works like a charm!",v3.9,Power,0
P1004,Electronics,Food & Beverage,R10728,2026-03-09,flipkart,1,Exceeded my expectations.,v3.4,Power,0
P1004,Electronics,Food & Beverage,R10729,2026-02-02,amazon,1,Best purchase this year!,v4.2,General,0
P1004,Electronics,Food & Beverage,R10730,2026-03-30,flipkart,5,Avoid this product.,v1.9,Packaging,0
P1004,Electronics,Food & Beverage,R10731,2026-02-09,direct,3,Exceeded my expectations.,v5.2,Power,0
P1004,Electronics,Food & Beverage,R10732,2026-03-28,direct,1,Avoid this product.,v4.9,Packaging,0
P1004,Electronics,Food & Beverage,R10733,2026-03-18,flipkart,5,"Fine, but I've seen better.",v5.2,General,0
P1004,Electronics,Food & Beverage,R10734,2026-04-05,direct,5,"It's okay, does the job.",v1.5,General,0
P1004,Electronics,Food & Beverage,R10735,2026-02-05,flipkart,5,"Not bad, not great.",v5.5,Power,0
P1004,Electronics,Food & Beverage,R10736,2026-04-01,amazon,4,"Average quality, nothing special.",v5.8,UI,0
P1004,Electronics,Food & Beverage,R10737,2026-04-11,amazon,5,Very good quality.,v1.9,Packaging,0
P1004,Electronics,Food & Beverage,R10738,2026-03-24,direct,2,Kam paise me badiya cheez hai.,v5.7,Packaging,0
P1004,Electronics,Food & Beverage,R10739,2026-02-08,flipkart,4,Best purchase this year!,v5.0,Packaging,0
P1004,Electronics,Food & Beverage,R10740,2026-02-17,direct,4,"Bilkul bakwas hai, mat lena.",v4.8,Power,0
P1004,Electronics,Food & Beverage,R10741,2026-03-08,direct,4,Exceeded my expectations.,v5.6,General,0
P1004,Electronics,Food & Beverage,R10742,2026-04-05,flipkart,1,Very good quality.,v4.3,UI,0
P1004,Electronics,Food & Beverage,R10743,2026-02-26,flipkart,5,Exceeded my expectations.,v5.3,UI,0
P1004,Electronics,Food & Beverage,R10744,2026-03-26,flipkart,1,"It's okay, does the job.",v3.2,UI,0
P1004,Electronics,Food & Beverage,R10745,2026-02-19,direct,1,Best purchase this year!,v4.2,Power,0
P1004,Electronics,Food & Beverage,R10746,2026-02-10,flipkart,4,Decent for the price.,v5.4,UI,0
P1004,Electronics,Food & Beverage,R10747,2026-03-13,amazon,4,Waste of money.,v4.6,Packaging,0
P1004,Electronics,Food & Beverage,R10748,2026-03-16,direct,3,Exceeded my expectations.,v4.8,Packaging,0
P1004,Electronics,Food & Beverage,R10749,2026-02-09,amazon,1,"Oh, I just LOVE when it breaks down after two days. Fantastic.",v3.6,UI,1
P1004,Electronics,Food & Beverage,R10750,2026-03-25,direct,1,"Love it, will buy again.",v2.8,Packaging,0
